VIDEO_ID,VIDEO_NAME,SENTENCE_ID,SENTENCE_NAME,START,END,SENTENCE
1h3mvQDZnBw,1h3mvQDZnBw-8-rgb_front,1h3mvQDZnBw_3,1h3mvQDZnBw_3-8-rgb_front,16.1,18.16,We are going to do a sixteen by twenty.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_10,1hB73-7GUFw_10-5-rgb_front,29.23,31.75,"And as you do that, your body goes up and down."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_11,1hB73-7GUFw_11-5-rgb_front,31.97,33,And up and down.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_12,1hB73-7GUFw_12-5-rgb_front,33.57,38.06,"So when you do it together it's going one, two, three, four."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_13,1hB73-7GUFw_13-5-rgb_front,38.65,40.47,And you just kind of jump into that.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_14,1hB73-7GUFw_14-5-rgb_front,40.77,41.54,"Boom, boom."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_15,1hB73-7GUFw_15-5-rgb_front,41.58,42.18,You bounce.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_16,1hB73-7GUFw_16-5-rgb_front,42.78,45.01,One and two and.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_17,1hB73-7GUFw_17-5-rgb_front,45.53,47.12,"Okay, so that's that part."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_18,1hB73-7GUFw_18-5-rgb_front,47.12,49.26,"Boom and, boom and."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_19,1hB73-7GUFw_19-5-rgb_front,49.6,53.53,The next part your arms wave here and wave back this way.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_20,1hB73-7GUFw_20-5-rgb_front,54.08,55.47,"When you put it together, you go."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_21,1hB73-7GUFw_21-5-rgb_front,55.86,59.95,One and here and a wave and a wave.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_22,1hB73-7GUFw_22-5-rgb_front,60.41,66.06,"Okay so again that's here, here wave and wave."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_23,1hB73-7GUFw_23-5-rgb_front,66.06,67.42,Then you just do it the other way.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_24,1hB73-7GUFw_24-5-rgb_front,67.84,71.24,"Here, here wave and wave."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_25,1hB73-7GUFw_25-5-rgb_front,71.24,73.83,"Okay so, when you put it together, break it down."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_26,1hB73-7GUFw_26-5-rgb_front,73.87,76.81,"Here, here boom, boom, boom."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_27,1hB73-7GUFw_27-5-rgb_front,77.34,80.19,"Here, here boom, boom, boom."
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_28,1hB73-7GUFw_28-5-rgb_front,80.54,81.19,And that's the clown.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_3,1hB73-7GUFw_3-5-rgb_front,13.76,14.96,But the clown is kind of different.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_4,1hB73-7GUFw_4-5-rgb_front,15.46,16.33,So when you do it.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_8,1hB73-7GUFw_8-5-rgb_front,23.63,27.49,So you start here and your hands are this way.
1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,1hB73-7GUFw_9,1hB73-7GUFw_9-5-rgb_front,27.88,28.91,You do this with your hands.
1hIoLzfQJdY,1hIoLzfQJdY-11-rgb_front,1hIoLzfQJdY_0,1hIoLzfQJdY_0-11-rgb_front,0.49,0.79,Hi!
1hIoLzfQJdY,1hIoLzfQJdY-11-rgb_front,1hIoLzfQJdY_4,1hIoLzfQJdY_4-11-rgb_front,43.5,44.97,You can use all purpose flour.
1hMYxtfhrzw,1hMYxtfhrzw-3-rgb_front,1hMYxtfhrzw_1,1hMYxtfhrzw_1-3-rgb_front,4.85,7.43,Today I'm going to give you some tips for creating a website.
1hMYxtfhrzw,1hMYxtfhrzw-3-rgb_front,1hMYxtfhrzw_2,1hMYxtfhrzw_2-3-rgb_front,8.16,11.5,Let's go to our computer and I'm just going to pull up my website here.
1hMYxtfhrzw,1hMYxtfhrzw-3-rgb_front,1hMYxtfhrzw_4,1hMYxtfhrzw_4-3-rgb_front,17.06,21.01,And also why they might be a good choice for you to make.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_13,1hpps7Dqdio_13-8-rgb_front,63.74,66.93,I'm Jackie with how to make herbal skin cleansing cream.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_14,1hpps7Dqdio_14-8-rgb_front,67.29,68.6,Have a beautiful day.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_2,1hpps7Dqdio_2-8-rgb_front,9.07,12.06,I'm Jackie with how to make herbal skin cleansing cream.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_3,1hpps7Dqdio_3-8-rgb_front,12.5,15.31,You'll save time and money and have fun in the process.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_5,1hpps7Dqdio_5-8-rgb_front,20.91,24.72,Pour the mixture into a pot and add another cup of water to cover it.
1hpps7Dqdio,1hpps7Dqdio-8-rgb_front,1hpps7Dqdio_6,1hpps7Dqdio_6-8-rgb_front,25.24,29.01,"Bring it to a boil slowly, especially if you're using flowers."
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_10,1i3DinytEDE_10-8-rgb_front,59.68,61.63,So that is four movements you have just learned.
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_3,1i3DinytEDE_3-8-rgb_front,16.48,17.74,You see these muscles.
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_4,1i3DinytEDE_4-8-rgb_front,18.21,20.6,We are going to gage those by bringing those arms out.
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_5,1i3DinytEDE_5-8-rgb_front,20.78,23.67,You do this for a couple of hours and you will gain some serious muscles.
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_7,1i3DinytEDE_7-8-rgb_front,40.94,44.89,You have to have some serious control and then back.
1i3DinytEDE,1i3DinytEDE-8-rgb_front,1i3DinytEDE_9,1i3DinytEDE_9-8-rgb_front,54.88,59.13,You will get a double work out between these arms and the legs.
1iJg1Tm5Q1w,1iJg1Tm5Q1w-8-rgb_front,1iJg1Tm5Q1w_10,1iJg1Tm5Q1w_10-8-rgb_front,92.29,95.59,"That, that clamp doesn't hold a tension quite as well."
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_2,1iNZfYho0yc_2-11-rgb_front,10.22,10.97,Choose a number.
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_3,1iNZfYho0yc_3-11-rgb_front,10.97,12.65,Don't tell anyone what the number is.
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_5,1iNZfYho0yc_5-11-rgb_front,43.14,46.61,"For example, let's say that the number you chose is nine."
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_6,1iNZfYho0yc_6-11-rgb_front,47.14,48.36,Let's add five.
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_7,1iNZfYho0yc_7-11-rgb_front,48.41,49.8,We get fourteen.
1iNZfYho0yc,1iNZfYho0yc-11-rgb_front,1iNZfYho0yc_8,1iNZfYho0yc_8-11-rgb_front,50.29,51.8,Let's double that result.
1iQ5DtFbgT4,1iQ5DtFbgT4-8-rgb_front,1iQ5DtFbgT4_2,1iQ5DtFbgT4_2-8-rgb_front,11.57,16.67,You want to actually prep your skin two weeks prior to getting your first chemical peel.
1iQ5DtFbgT4,1iQ5DtFbgT4-8-rgb_front,1iQ5DtFbgT4_8,1iQ5DtFbgT4_8-8-rgb_front,51.74,53.86,Also you want to stay out of the sun.
1ia4jmyCnyk,1ia4jmyCnyk-8-rgb_front,1ia4jmyCnyk_10,1ia4jmyCnyk_10-8-rgb_front,59.97,65.18,"This section can grab half of her hair, no matter the length, in one thing."
1ia4jmyCnyk,1ia4jmyCnyk-8-rgb_front,1ia4jmyCnyk_11,1ia4jmyCnyk_11-8-rgb_front,65.18,69.06,It's working with less time on you and less energy.
1ia4jmyCnyk,1ia4jmyCnyk-8-rgb_front,1ia4jmyCnyk_13,1ia4jmyCnyk_13-8-rgb_front,74.95,80.49,"If you grab this section of hair, you can clip it together and pull down."
1ia4jmyCnyk,1ia4jmyCnyk-8-rgb_front,1ia4jmyCnyk_8,1ia4jmyCnyk_8-8-rgb_front,50.45,54.71,"The larger the diameter of the brush, the larger the section that you can take."
1ia4jmyCnyk,1ia4jmyCnyk-8-rgb_front,1ia4jmyCnyk_9,1ia4jmyCnyk_9-8-rgb_front,55.17,59.46,"If you can grab the hair with the brush, then you can blow it out."
1ib_NnOrt6A,1ib_NnOrt6A-8-rgb_front,1ib_NnOrt6A_12,1ib_NnOrt6A_12-8-rgb_front,73.13,74.57,So you want to get rid of those.
1ib_NnOrt6A,1ib_NnOrt6A-8-rgb_front,1ib_NnOrt6A_4,1ib_NnOrt6A_4-8-rgb_front,27.42,29.12,I would write down each room.
1ib_NnOrt6A,1ib_NnOrt6A-8-rgb_front,1ib_NnOrt6A_5,1ib_NnOrt6A_5-8-rgb_front,29.32,32.23,I would write down what you want to get rid of in that room.
1ib_NnOrt6A,1ib_NnOrt6A-8-rgb_front,1ib_NnOrt6A_6,1ib_NnOrt6A_6-8-rgb_front,32.61,35.31,And then how do you want to get rid of it?
1ib_NnOrt6A,1ib_NnOrt6A-8-rgb_front,1ib_NnOrt6A_7,1ib_NnOrt6A_7-8-rgb_front,35.31,39.27,"Do you want to, there's probably going to be several different ways."
1ihegSTOHFw,1ihegSTOHFw-3-rgb_front,1ihegSTOHFw_11,1ihegSTOHFw_11-3-rgb_front,59.74,63.04,"So, all in all, that's how to delete a file."
1ihegSTOHFw,1ihegSTOHFw-3-rgb_front,1ihegSTOHFw_4,1ihegSTOHFw_4-3-rgb_front,24.49,28.48,"So, when you want to delete something, there's three ways you can do it."
1ihegSTOHFw,1ihegSTOHFw-3-rgb_front,1ihegSTOHFw_6,1ihegSTOHFw_6-3-rgb_front,35.55,42.02,"Or you can take it, right click, and then delete it."
1ihegSTOHFw,1ihegSTOHFw-3-rgb_front,1ihegSTOHFw_8,1ihegSTOHFw_8-3-rgb_front,49.64,50.96,"And there you go, it's pretty simple."
1ihegSTOHFw,1ihegSTOHFw-3-rgb_front,1ihegSTOHFw_9,1ihegSTOHFw_9-3-rgb_front,51.12,53.96,"And that's again, how Microsoft does pretty much everything."
1ikV8IVFpBw,1ikV8IVFpBw-8-rgb_front,1ikV8IVFpBw_0,1ikV8IVFpBw_0-8-rgb_front,0.43,2.66,All right now we are going to start applying mud.
1ikV8IVFpBw,1ikV8IVFpBw-8-rgb_front,1ikV8IVFpBw_3,1ikV8IVFpBw_3-8-rgb_front,16.91,18.01,So here we go.
1ikV8IVFpBw,1ikV8IVFpBw-8-rgb_front,1ikV8IVFpBw_6,1ikV8IVFpBw_6-8-rgb_front,39.18,41.76,Do the same thing in all corners.
1imaK8eDk5Q,1imaK8eDk5Q-8-rgb_front,1imaK8eDk5Q_8,1imaK8eDk5Q_8-8-rgb_front,62.62,65.56,After all it's the connection between your upper body and your lower body.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_0,1in4niLBTxc_0-8-rgb_front,0.5,0.82,Alright.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_10,1in4niLBTxc_10-8-rgb_front,64.13,67.53,Make a knob there just so the stick won?t come out of my hand.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_11,1in4niLBTxc_11-8-rgb_front,67.53,69.17,And there you go.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_12,1in4niLBTxc_12-8-rgb_front,69.17,71.57,Just a nice little tape job just as big as my hand.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_2,1in4niLBTxc_2-8-rgb_front,7.04,9.83,Everybody's got their own style.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_4,1in4niLBTxc_4-8-rgb_front,19.28,21.48,I do a little twist here like this.
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_7,1in4niLBTxc_7-8-rgb_front,37.25,39.66,"I mean, it's not that big a deal really."
1in4niLBTxc,1in4niLBTxc-8-rgb_front,1in4niLBTxc_8,1in4niLBTxc_8-8-rgb_front,40.19,42.33,Just work your way up though.
1j2bqO1pxwQ,1j2bqO1pxwQ-5-rgb_front,1j2bqO1pxwQ_4,1j2bqO1pxwQ_4-5-rgb_front,26.51,33.08,So here is our second potato; we need to take our third potato.
1j2bqO1pxwQ,1j2bqO1pxwQ-5-rgb_front,1j2bqO1pxwQ_7,1j2bqO1pxwQ_7-5-rgb_front,52.79,58.1,"But if you're making a recipe like stuffed tomatoes, you need to boil your potato properly."
1j2bqO1pxwQ,1j2bqO1pxwQ-5-rgb_front,1j2bqO1pxwQ_9,1j2bqO1pxwQ_9-5-rgb_front,66.29,71.87,And I think I'm almost done with the peel of the third potato.
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_12,1jAFRRkU4ic_12-8-rgb_front,79.07,81.38,Because you don't want that mixed into your paint.
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_14,1jAFRRkU4ic_14-8-rgb_front,92.42,94.4,And then let it dry for a few minutes.
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_15,1jAFRRkU4ic_15-8-rgb_front,94.8,97.53,You can wipe it off to get any extra moisture.
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_3,1jAFRRkU4ic_3-8-rgb_front,20.47,23.54,I think this one is number 5.
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_7,1jAFRRkU4ic_7-8-rgb_front,44.12,48.02,"And again, something like this you have a lot more detail to work with."
1jAFRRkU4ic,1jAFRRkU4ic-8-rgb_front,1jAFRRkU4ic_8,1jAFRRkU4ic_8-8-rgb_front,48.26,50.24,That's another thing you might want to keep in mind.
1jIxTnChOXk,1jIxTnChOXk-8-rgb_front,1jIxTnChOXk_3,1jIxTnChOXk_3-8-rgb_front,14.93,18.75,The next thing is going to be position and angles of my main joints.
1jIxTnChOXk,1jIxTnChOXk-8-rgb_front,1jIxTnChOXk_8,1jIxTnChOXk_8-8-rgb_front,53.87,55.72,"Now, this is still comfortable here."
1jREUW8hcAY,1jREUW8hcAY-8-rgb_front,1jREUW8hcAY_13,1jREUW8hcAY_13-8-rgb_front,103.18,105.96,So those are some things you can do for clear skin.
1jREUW8hcAY,1jREUW8hcAY-8-rgb_front,1jREUW8hcAY_9,1jREUW8hcAY_9-8-rgb_front,73.56,75.04,That is just going to spread the bacteria.
1jVOx59INmU,1jVOx59INmU-11-rgb_front,1jVOx59INmU_11,1jVOx59INmU_11-11-rgb_front,64.66,68.2,"So that's just over a 1/2 cup, what I added."
1jVOx59INmU,1jVOx59INmU-11-rgb_front,1jVOx59INmU_14,1jVOx59INmU_14-11-rgb_front,82.34,86.01,"Alright, that's looking pretty good, about where I want it."
1jVOx59INmU,1jVOx59INmU-11-rgb_front,1jVOx59INmU_15,1jVOx59INmU_15-11-rgb_front,86.01,88.11,See the consistency nice.
1jVOx59INmU,1jVOx59INmU-11-rgb_front,1jVOx59INmU_18,1jVOx59INmU_18-11-rgb_front,104.55,107.2,"We get this pan, so we can get in the oven."
1jVOx59INmU,1jVOx59INmU-11-rgb_front,1jVOx59INmU_5,1jVOx59INmU_5-11-rgb_front,33.5,35.35,Let's just start with a 1/2 cup.
1jWbf4jhzGA,1jWbf4jhzGA-8-rgb_front,1jWbf4jhzGA_1,1jWbf4jhzGA_1-8-rgb_front,11.47,11.82,Okay.
1jWbf4jhzGA,1jWbf4jhzGA-8-rgb_front,1jWbf4jhzGA_10,1jWbf4jhzGA_10-8-rgb_front,86.54,89.39,I'll show you how you snap this side in and then we'll be done.
1jWbf4jhzGA,1jWbf4jhzGA-8-rgb_front,1jWbf4jhzGA_3,1jWbf4jhzGA_3-8-rgb_front,32.57,38.39,First thing you want to do is get your top one in over here.
1jWbf4jhzGA,1jWbf4jhzGA-8-rgb_front,1jWbf4jhzGA_8,1jWbf4jhzGA_8-8-rgb_front,74.7,77.02,So you see I can push it over.
1jYZFgVz9YM,1jYZFgVz9YM-8-rgb_front,1jYZFgVz9YM_1,1jYZFgVz9YM_1-8-rgb_front,6.31,7.87,Today we are doing a home gym work out.
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_12,1jeK8PkhsR4_12-8-rgb_front,79.46,82.35,"When you step back again, it's ok to have your face in the mirror."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_13,1jeK8PkhsR4_13-8-rgb_front,82.66,84.36,"They can't hit you, you can't hit them."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_14,1jeK8PkhsR4_14-8-rgb_front,84.36,86.55,"You're half a step away, this is where you need to relax."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_15,1jeK8PkhsR4_15-8-rgb_front,86.91,89.09,"So, as we step forward we're bending down."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_16,1jeK8PkhsR4_16-8-rgb_front,89.09,90,We're getting out of the mirror.
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_23,1jeK8PkhsR4_23-8-rgb_front,113.11,114.78,"Actually, I had to draw a little circle in the mirror."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_24,1jeK8PkhsR4_24-8-rgb_front,114.78,120.98,"Because, they were so small that they were covering the whole mirror."
1jeK8PkhsR4,1jeK8PkhsR4-8-rgb_front,1jeK8PkhsR4_8,1jeK8PkhsR4_8-8-rgb_front,58.04,58.47,Ok.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_1,1joPNyRKT78_1-8-rgb_front,6.45,10.26,So what I want you to do is once again think about your legs ladies.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_12,1joPNyRKT78_12-8-rgb_front,49.18,51.5,This is why you want to keep the right foot in front.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_13,1joPNyRKT78_13-8-rgb_front,51.73,56.13,The left one behind and a little bit of placement with the feet diagonal.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_14,1joPNyRKT78_14-8-rgb_front,56.25,58.13,On the right side of the chair here.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_15,1joPNyRKT78_15-8-rgb_front,58.24,60.74,While I rest my hands on the left hip.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_17,1joPNyRKT78_17-8-rgb_front,66.42,67.78,Which is raised up off the floor.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_2,1joPNyRKT78_2-8-rgb_front,10.52,11.87,Keep the knees together.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_4,1joPNyRKT78_4-8-rgb_front,13.63,16.22,Ladies keep in mind I keep my right foot in front.
1joPNyRKT78,1joPNyRKT78-8-rgb_front,1joPNyRKT78_8,1joPNyRKT78_8-8-rgb_front,30.25,32.51,So keep your hands again to the side.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_1,1jx2aBn_2_U_1-8-rgb_front,2.58,3.27,Welcome back.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_10,1jx2aBn_2_U_10-8-rgb_front,38.89,40.1,The little gold circles.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_11,1jx2aBn_2_U_11-8-rgb_front,40.35,43.81,And that just represents any of the fat that's come to the top.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_15,1jx2aBn_2_U_15-8-rgb_front,66.81,68.33,"We've done really well, actually."
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_17,1jx2aBn_2_U_17-8-rgb_front,69.23,70.94,We don't have that much to worry about.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_20,1jx2aBn_2_U_20-8-rgb_front,76.81,81.95,We'll just put the lid back on here a second.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_23,1jx2aBn_2_U_23-8-rgb_front,100.04,101.1,You see the steam that comes up?
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_24,1jx2aBn_2_U_24-8-rgb_front,101.13,102.35,I always pull across.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_25,1jx2aBn_2_U_25-8-rgb_front,102.61,104.28,Keeps the steam away from my face.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_26,1jx2aBn_2_U_26-8-rgb_front,104.28,112.45,And just rinse them off a little bit.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_28,1jx2aBn_2_U_28-8-rgb_front,117.85,119.28,Now we'll check the soup one more time.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_30,1jx2aBn_2_U_30-8-rgb_front,123.53,127.03,Let's just turn that off.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_31,1jx2aBn_2_U_31-8-rgb_front,127.1,130.88,"O.K., one more time around the pot we should be good to go."
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_5,1jx2aBn_2_U_5-8-rgb_front,21.43,23.82,We've done a really good job of cleaning the chicken.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_6,1jx2aBn_2_U_6-8-rgb_front,23.82,25.42,We don't have all that much to do.
1jx2aBn_2_U,1jx2aBn_2_U-8-rgb_front,1jx2aBn_2_U_9,1jx2aBn_2_U_9-8-rgb_front,35.47,38.89,I'm sure you've seen them in soup.
1jzAlQtJpcA,1jzAlQtJpcA-8-rgb_front,1jzAlQtJpcA_7,1jzAlQtJpcA_7-8-rgb_front,74.31,75.94,We're going to do that all the way up to the head.
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_0,1jzQa7PnItU_0-3-rgb_front,0.74,2.24,We're talking about maps now.
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_1,1jzQa7PnItU_1-3-rgb_front,2.64,5.83,It helps to know which way to go when you're out there.
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_11,1jzQa7PnItU_11-3-rgb_front,47.76,50.83,It's going to have a scale to give you an idea of distance.
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_12,1jzQa7PnItU_12-3-rgb_front,52.28,55.68,On the map it'll have like little lines.
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_14,1jzQa7PnItU_14-3-rgb_front,61.59,65.22,"Right here this has a really nice feature, a profile."
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_5,1jzQa7PnItU_5-3-rgb_front,20.05,22.91,"And you go to one, look for the next and go to the next."
1jzQa7PnItU,1jzQa7PnItU-3-rgb_front,1jzQa7PnItU_9,1jzQa7PnItU_9-3-rgb_front,39.89,41.86,A map's going to have a number of things.
1kABqM38yjw,1kABqM38yjw-8-rgb_front,1kABqM38yjw_2,1kABqM38yjw_2-8-rgb_front,8.52,10.76,"We're going to go on the smaller side, just today."
1kBYCMFljLM,1kBYCMFljLM-8-rgb_front,1kBYCMFljLM_1,1kBYCMFljLM_1-8-rgb_front,9.89,14.24,The first exercise that we're going to do is what's called the dynamic scissor lunge.
1kBYCMFljLM,1kBYCMFljLM-8-rgb_front,1kBYCMFljLM_5,1kBYCMFljLM_5-8-rgb_front,30.43,45.45,"But good position with our feet and our ankles, coming all the way through."
1kBYCMFljLM,1kBYCMFljLM-8-rgb_front,1kBYCMFljLM_6,1kBYCMFljLM_6-8-rgb_front,45.48,48.12,You're going to do 10 to 15 of these.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_13,1kMcBHJ2IPM_13-8-rgb_front,114.23,114.61,Okay.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_18,1kMcBHJ2IPM_18-8-rgb_front,167.24,169,That's a little trick.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_20,1kMcBHJ2IPM_20-8-rgb_front,177,179.09,"Okay, we've completed installing the wheel."
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_21,1kMcBHJ2IPM_21-8-rgb_front,179.09,180.27,Please watch our next segment.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_3,1kMcBHJ2IPM_3-8-rgb_front,16.75,18.07,And there are two ways you can do this.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_5,1kMcBHJ2IPM_5-8-rgb_front,27.98,30.03,It's a quick and easy to process that way.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_8,1kMcBHJ2IPM_8-8-rgb_front,58.85,61.2,I'll just put that information out to you.
1kMcBHJ2IPM,1kMcBHJ2IPM-8-rgb_front,1kMcBHJ2IPM_9,1kMcBHJ2IPM_9-8-rgb_front,61.78,63.62,We're all ready to go to install the wheel.
1kMlu1Z5DWM,1kMlu1Z5DWM-8-rgb_front,1kMlu1Z5DWM_0,1kMlu1Z5DWM_0-8-rgb_front,0.09,2.26,"Okay, let's talk a little bit about scoring."
1kMlu1Z5DWM,1kMlu1Z5DWM-8-rgb_front,1kMlu1Z5DWM_14,1kMlu1Z5DWM_14-8-rgb_front,83.1,85.22,Now let's talk a little bit more about scoring.
1kMlu1Z5DWM,1kMlu1Z5DWM-8-rgb_front,1kMlu1Z5DWM_15,1kMlu1Z5DWM_15-8-rgb_front,85.47,86.73,Let's go to the other side.
1kMlu1Z5DWM,1kMlu1Z5DWM-8-rgb_front,1kMlu1Z5DWM_20,1kMlu1Z5DWM_20-8-rgb_front,118.38,123.89,"Same thing in the next frame, 9, miss, 8, miss, 45."
